183,800,183Hg,,-23805,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,s,0.7,,,,1/2-*,,,,,,,,,16,,,,,,,,,,1969,B+=88.3,20;A=11.7,20;B+p=2.6e-4,6,,,,,,,,,,,,,,
183,801,183Hgm,-23601,,,,,,,,,13,,,,,,,,,204,,,,,,,,,14,,,,,,,AD,,,,>5#,,,,us,,,,,,,,13/2+#,,,,,,,,,,,,,,,,,,,,1981,IT,?;B+,?,,,,,,,,,,,,,,,,,,,,,
183,810,183Tl,,-16587,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,,s,0.7,,,,1/2+*,,,,,,,,,16,,,,,,,,,,1980,B+=?;A,?,,,,,,,,,,,,,,,,
183,811,183Tlm,-15959,,,,,,,,,,9,,,,,,,,,628.7,,,,,,,,0.5,,,,,IT,,,,53.3,,,ms,0.3,,,,(9/2-),,,,,,,,16,,,,,,,,,,1980,IT,?;A=1.5,3;B+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,812,183Tln,-15612,,,,,,,,,,9,,,,,,,,,975.3,,,,,,,,0.6,,,,,,,,,,,,1.48,,us,0.1,,,(13/2+),,,,,,,16,,,,,,,,,,2001,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,820,183Pb,,,-7580,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,,,,,ms,30,,,,,3/2-*,,,,,,,,,16,,,,,,,,,,1980,A~100;B+,?,,,,,,,,,,,,,,,,
183,821,183Pbm,,-7486,,,,,,,,,28,,,,,,,,,,94,,,,,,,,,,8,,,,,,,AD,,,415,,,,,ms,20,,,,,13/2+*,,,,,,,,16,,,,,,,,,,1980,A~100;B+,?;IT,?,,,,,,,,,,,,,,,,,,,,,,
184,700,184Yb,,-32600#,,,,,,,500#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7#,,,,,s,>300ns,0+,,,,,,,,,,,,13,,,,,,,,,,2012,B-,?,,,,,,,,,,,,,,,,,,,
184,710,184Lu,,-36300#,,,,,,,200#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,s,3,,,,,,(3+),,,,,,,,,,10,,,,,,,,,,1989,B-=100,,,,,,,,,,,,,,,,,
184,720,184Hf,,-41500,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,h,0.05,,,0+,,,,,,,,,,,,10,,,,,,,,,,1973,B-=100,,,,,,,,,,,,,,,,,
184,721,184Hfm,-40230,,,,,,,,,40,,,,,,,,1272.2,,,,,,,,0.4,,,,,,,,,,,48,,,,,,s,10,,,,,8-,,,,,,,,,,,,10,,,,,,,,,,1995,IT~100;B-,?,,,,,,,,,,,,,,,,,,,,,,
184,722,184Hfn,-39020,,,,,,,,,40,,,,,,,,2477,,,,,,,,,10,,,,,,,,,,,,,16,,,,,,m,7,,,,,,15+#,,,,,,,,,,10,,,,,,,,,,2010,B-,?;,IT,?,,,,,,,,,,,,,,,,,,
184,730,184Ta,,-42839,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,h,0.1,,,,(5-),,,,,,,,,,10,,,,,,,,,,1955,B-=100,,,,,,,,,,,,,,,,,
184,740,184W,,,-45705.5,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>8.9Zy,0+,,,,,,,,,,,,10,,,,,,,,,,1930,IS=30.64,2;A,?,,,,,,,,,,,,,,,,,,
184,741,184W,m,-44420.5,,,,,,,,0.7,,,,,,1284.997,,,,,,0.008,,,,,,,,,,8.33,,us,0.18,,,5-,,,,,,,,,,,,10,,,,,,,,,,1969,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,742,184W,n,-41577.8,,,,,,,,0.9,,,,,,4127.7,,,,,,,,0.5,,,,,,,,,,188,,,,,ns,38,,,,,(14+),,,,,,,,,10,,,,,,,,,,2004,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,750,184Re,,-44220,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,,d,0.7,,,,3-,,,,,,,,,,,,10,,,,,,,,,,1940,B+=100,,,,,,,,,,,,,,,
184,751,184Rem,-44032,,,,,,,,,,4,,,,,,,,,188.0463,,,,,0.0017,,,,,,,169,,,,,,d,8,,,,,,8+,,,,,,,,,,,,10,,,,,,,,,,1964,IT=74.5,8;EC=25.5,8,,,,,,,,,,,,,,,,,,,,,,,,,
184,760,184Os,,-44252.6,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,Ty,2.3,,,,0+,,,,,,,,,,,,10,,,,,,,,,,1937,IS=0.02,2;A,?;2B+,?,,,,,,,,,,,,,,,,,
184,770,184Ir,,-39611,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,h,0.03,,,5-,,,,,,,,,,,,10,,,,,,,,,,1960,B+=100,,,,,,,,,,,,,,,,,
184,771,184Irm,-39385,,,,,,,,,28,,,,,,,,,225.65,,,,,,,0.11,,,,,,,,,470,,,,,us,30,,,,,3+,,,,,,,,,,,,10,,,,,,,,,,1988,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,
184,772,184Irn,-39283,,,,,,,,,28,,,,,,,,,328.4,,,,,,,0.24,,,,,,,,,350,,,,,ns,90,,,,,7+,,,,,,,,,,,,10,,,,,,,,,,1988,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,
184,780,184Pt,,-37332,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,,,m,0.2,,,,0+,,,,,,,,,,,,10,,,,,,,,,,1963,B+~100;A=0.0017,7,,,,,,,,,,,,,,,
184,781,184Ptm,-35492,,,,,,,,,15,,,,,,,,1840.3,,,,,,,,0.8,,,,,,,,,,,,1.01,,ms,0.05,,,8-,,,,,,,,,,,,10,,,,,,,,,,1966,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,790,184Au,,-30319,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,,,s,0.9,,,,5+*,,,,,,,,,,,10,,,,,,,,,,1969,B+~100;A~0.013,3,,,,,,,,,,,,,,,,
184,791,184Aum,-30251,,,,,,,,,22,,,,,,,,,,68.46,,,,,,,0.04,,,,,,,,,,47.6,,,,s,1.4,,,,2+*,,,,,,,,,,,10,,,,,,,,,,1969,B+=?;IT=30,10;A~0.013,3,,,,,,,,,,,,,,,,,,,,,,,,,
184,800,184Hg,,-26345,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.87,,,s,0.26,,,0+,,,,,,,,,,,,10,,,,,,,,,,1969,B+=98.89,6;A=1.11,6,,,,,,,,,,,,,,,,
184,810,184Tl,,-16883,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,,9.5,,,,s,0.2,,,,2-*,,,,,,,,,,,10,,,,,,,,,,1976,B+=98.78,30;A=1.22,30,,,,,,,,,,,,,,,
184,811,184Tlm,-16930,,,,,,,,,30,,,,,,,,,-50,,,,,,,,,30,,,,,,,AD*,,,10.6,,,,s,0.5,,,,(7+),,,,,,,,,,,,,,,,,,,,,,2016,B+=99.53,6;IT,?;A=0.47,6,,,,,,,,,,,,,,,,,,,,,,
184,812,184Tln,-16430,,,,,,,,,30,,,,,,,,,450,,,,,,,,,30,,,,,,,AD,,,,47.1,,,ms,0.7,,,,(10-),,,,,,,,,10,,,,,,,,,,1984,IT~100;A=0.089,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,820,184Pb,,-11052,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,,,,,ms,25,,,,,0+,,,,,,,,,,,,10,,,,,,,,,,1980,A=80,11;B+,?,,,,,,,,,,,,,
184,830,184Bi,,,,1250#,,,,,,,120#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*&,,,6.6,,,ms,1.5,,,,3+#,,,,,,,,,,,10,,,,,,,,,,2003,A=100,,,,,,,,,,,,,,,,,,,,
184,831,184Bim,,,1400#,,,,,,,160#,,,,,,,,150#,,,,,,,100#,,,,,,,,*&,,13,,,,,ms,2,,,,,,10-#,,,,,,,,,,10,,,,,,,,,,2002,A=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,700,185Yb,,-28480#,,,,,,,500#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5#,,,,,s,>300ns,9/2-#,,,,,,,,,13,,,,,,,,,,2012,B-,?,,,,,,,,,,,,,,,,,,,,,,
185,710,185Lu,,-33960#,,,,,,,300#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20#,,,,,s,>300ns,7/2+#,,,,,,,,,13,,,,,,,,,,2009,B-,?,,,,,,,,,,,,,,,,,,,,,,,
185,720,185Hf,,-38320,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,m,0.6,,,,(9/2-),,,,,,,,6,,,,,,,,,,1993,B-=100,,,,,,,,,,,,,,,,,,,
185,730,185Ta,,-41394,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,,,,m,1.5,,,,(7/2+),,,,,,,,6,,,,,,,,,,1950,B-=100,,,,,,,,,,,,,,,,,,,,
185,731,185Tam,-40988,,,,,,,,,14,,,,,,,,,406,,,,,,,,,,1,,,,,,,,,,,,900,,,,,ns,300,,,,(3/2+),,,,,,,,6,,,,,,,,,,2007,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,
185,732,185Tan,-40121,,,,,,,,,14,,,,,,,,1273.4,,,,,,,,0.4,,,,,,,,,,,11.8,,,ms,1.4,,,,21/2-,,,,,,,,,6,,,,,,,,,,1999,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,740,185W,,,-43387.9,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.1,,,,d,0.3,,,,3/2-*,,,,,,,,,6,,,,,,,,,,1940,B-=100,,,,,,,,,,,,,,,,,,,,,
185,741,185W,m,-43190.5,,,,,,,,0.7,,,,,,,197.383,,,,,,0.023,,,,,,,,,,1.597,,m,0.004,,11/2+,,,,,,,,,6,,,,,,,,,,1950,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,750,185Re,,-43819,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,,,,,,,,5/2+*,,,,,,,,,6,,,,,,,,,,1931,IS=37.40,5,,,,,,,,,,,,,,,,,
185,751,185Rem,-41694.9,,,,,,,,0.9,,,,,,2124.1,,,,,,,,0.4,,,,,,,,,,200,,,,,ns,4,,,,,,25/2+,,,,,,,,,6,,,,,,,,,,1997,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,760,185Os,,-42805.9,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.95,,,d,0.09,,,1/2-,,,,,,,,,,6,,,,,,,,,,1947,EC=100,,,,,,,,,,,,,,,,,,,,,,,
185,761,185Osm,-42703.5,,,,,,,,0.8,,,,,,,102.37,,,,,,,0.11,,,,,,,,,,,3,,,us,0.4,,,,7/2-,,,,,,,,,,6,,,,,,,,,,1970,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,762,185Osn,-42530.4,,,,,,,,0.8,,,,,,,275.53,,,,,,,0.12,,,,,,,,,780,,,,,ns,50,,,,,11/2+,,,,,,,,,6,,,,,,,,,,1970,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,770,185Ir,,-40336,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,,,,h,0.1,,,,5/2-*,,,,,,,,,6,,,,,,,,,,1958,B+=100,,,,,,,,,,,,,,,,,,,
185,771,185Irm,-38140,,,,,,,,,40,,,,,,,,2197,,,,,,,,,23,,,,,,,,,,,,120,,,,,ns,20,,,,,"(23/2,25/2)#",,6,,,,,,,,,,1979,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,780,185Pt,,-36688,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.9,,,,m,2.4,,,,9/2+*,,,,,,,,,6,,,,,,,,,,1960,B+~100;A=0.0050,20,,,,,,,,,,,,,,,,,,
185,781,185Ptm,-36585,,,,,,,,,26,,,,,,,,,103.41,,,,,,,0.05,,,,,,,,,,33,,,,m,0.8,,,,1/2-*,,,,,,,,,6,,,,,,,,,,1970,B+~100;IT,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,782,185Ptn,-36487,,,,,,,,,26,,,,,,,,,200.89,,,,,,,0.04,,,,,,,,,728,,,,,ns,20,,,,,5/2-,,,,,,,,,,6,,,,,,,,,,1996,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,790,185Au,,-31858.1,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,,4.25,,,m,0.06,,,5/2-*,,,,,,,,,6,,,,,,,,,,1960,B+=99.74,6;A=0.26,6,,,,,,,,,,,,,,,,,,,,,,
185,791,185Aum,-31810#,,,,,,,,50#,,,,,,,,,50#,,,,,,,,50#,,,,,,,,*,,,,6.8,,,,m,0.3,,,,1/2+#,,,,,,,,,6,,,,,,,,,,1960,B+~100;IT,?,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,800,185Hg,,-26184,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1,,,,s,1,,,,1/2-*,,,,,,,,,6,,,,,,,,,,1960,B+=94,1;A=6,1,,,,,,,,,,,,,,,,,
185,801,185Hgm,-26080,,,,,,,,,14,,,,,,,,,103.7,,,,,,,,0.4,,,,,,,,,,,21.6,,,,s,1.5,,,,13/2+*,,,,,,,,6,,,,,,,,,,1970,IT=54,10;B+=46,10;A~0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,810,185Tl,,-19758,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,s,0.5,,,,1/2+*,,,,,,,,,6,,,,,,,,,,1976,B+~100;A,?,,,,,,,,,,,,,,,,,,
185,811,185Tlm,-19303,,,,,,,,,21,,,,,,,,,454.8,,,,,,,,1.5,,,,,IT,,,,,1.93,,,s,0.08,,,9/2-*,,,,,,,,,6,,,,,,,,,,1976,IT~100;A=?;B+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,820,185Pb,,-11541,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,,6.3,,,,s,0.4,,,,3/2-*,,,,,,,,,6,,,,,,,,,,1975,B+=66,25;A=34,25,,,,,,,,,,,,,,,,,
185,821,185Pbm,-11470,,,,,,,,,50,,,,,,,,,,70,,,,,,,,,50,,,,,,,AD*,,,,4.07,,,s,0.15,,,13/2+*,,,,,,,,6,,,,,,,,,,1975,A=50,25;B+,?,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,830,185Bi,,,-2240#,,,,,,,,80#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*&,,,2#,,,,ms,,,,,,,,9/2-#,,,,,,,,,,,,,,,,,,,,,1996,p,?;A,?,,,,,,,,,,,,,,
185,831,185Bim,,-2156,,,,,,,,,13,,,,,,,,,,80#,,,,,,,,80#,,,,,,,,*&,,58,,,,,us,4,,,,,,1/2+,,,,,,,,,,6,,,,,,,,,,1996,p=90,2;A=10,2,,,,,,,,,,,,,,,,,,,,,
185,832,185Bin,,-2060#,,,,,,,110#,,,,,,,,180#,,,,,,,,80#,,,,,,EU,,,,50,,,,,us,10,,,,,13/2+#,,,,,,,,,,,,,,,,,,,,2004,p=?;A=?,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,710,186Lu,,-30320#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6#,,,,,s,>300ns,,,,,,,,,,,,,,,13,,,,,,,,,,2012,B-,?;,B-n,?,,,,,,,,,,,,,,,
186,720,186Hf,,-36420,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,m,1.2,,,,0+,,,,,,,,,,,,3,,,,,,,,,,1998,B-=100,,,,,,,,,,,,,,,
186,721,186Hfm,-33450,,,,,,,,,70,,,,,,,,2968,,,,,,,,,43,,,,,,,,,,,,>20,,,,,,s,,,,,,,,17+#,,,,,,,,,,,,,,,,,,,,,,2010,B-,?;,IT,?,,,,,,,,,,,,,,,,
186,730,186Ta,,-38610,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,m,0.3,,,,3#,,,,,,,,,,,,3,,,,,,,,,,1955,B-=100,,,,,,,,,,,,,,,,
186,731,186Tam,-38270,,,,,,,,,60,,,,,,,,,336,,,,,,,,,20,,,,,,,,,,,,,,1.54,,,m,0.05,,,9+#,,,,,,,,,,,,,,,,,,,,,,,2010,B-,?;,IT,?,,,,,,,,,,,,,,,,,,,
186,740,186W,,,-42508.6,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>4.1Ey,0+,,,,,,,,,,,,3,,,,,,,,,,1930,IS=28.43,19;2B-,?;A,?,,,,,,,,,,,,,,,,,
186,741,186W,m,-40991.4,,,,,,,,1.3,,,,,,1517.2,,,,,,,,0.6,,,,,,,,,,,18,,,,,us,1,,,,,,7-,,,,,,,,,,,,3,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,
186,742,186W,n,-38965.8,,,,,,,,2.4,,,,,,3542.8,,,,,,,,2.1,,,,,,,,,,,,2,,,,s,0.2,,,,16+,,,,,,,,,,,3,,,,,,,,,,1998,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,750,186Re,,-41927.3,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7185,d,0.0005,1-*,,,,,,,,,,,3,,,,,,,,,,1939,B-=92.53,10;EC=7.47,10,,,,,,,,,,,,,,,,,,,,,,,
186,751,186Rem,-41779.1,,,,,,,,0.9,,,,,,,148.2,,,,,,,,0.5,,,,,,,,,~200,,,,,ky,,,,,,,,(8+),,,,,,,,,,3,,,,,,,,,,1972,IT~100;B-,?,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,760,186Os,,-43000,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Py,1.1,,,,0+,,,,,,,,,,,,3,,,,,,,,,,1931,IS=1.59,64;A=100,,,,,,,,,,,,,,,,,,
186,770,186Ir,,-39172,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.64,,,h,0.03,,,5+*,,,,,,,,,,,3,,,,,,,,,,1958,B+=100,,,,,,,,,,,,,,,,,,,
186,771,186Irm,-39171,,,,,,,,,17,,,,,,,,,,,0.8,,,,,,,,0.4,,,,,,,,,,,,1.92,,,h,0.05,,,2-,,,,,,,,,,,,3,,,,,,,,,,1962,B+~75;IT~25,,,,,,,,,,,,,,,,,,,,,,,,
186,780,186Pt,,-37864,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,h,0.05,,,0+,,,,,,,,,,,,3,,,,,,,,,,1961,B+=100;A~1.4e-4,,,,,,,,,,,,,,,,,
186,790,186Au,,-31715,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,m,0.5,,,,3-*,,,,,,,,,,,3,,,,,,,,,,1960,B+=100;A=0.0008,2,,,,,,,,,,,,,,,,
186,791,186Aum,-31670#,,,,,,,,40#,,,,,,,,,50#,,,,,,,,30#,,,,,,,,,,,,>1,,,,,us,,,,,,,,6-#,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,?;,B+,?,,,,,,,,,,,,,
186,792,186Aun,-31487,,,,,,,,,21,,,,,,,,,227.77,,,,,,,0.07,,,,,,,,,110,,,,,ns,10,,,,,2+,,,,,,,,,,,,3,,,,,,,,,,1983,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,
186,800,186Hg,,-28539,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,m,0.06,,,0+,,,,,,,,,,,,3,,,,,,,,,,1960,B+~100;A=0.016,5,,,,,,,,,,,,,,,,
186,801,186Hgm,-26322,,,,,,,,,12,,,,,,,,2217.3,,,,,,,,0.4,,,,,,,,,,,82,,,,,us,5,,,,,,(8-),,,,,,,,,,3,,,,,,,,,,1984,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,
186,810,186Tl,,-19883,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*&,,,3.5,,,,s,0.5,,,,(2-),,,,,,,,,,3,,,,,,,,,,1975,B+,?;,A=?,,,,,,,,,,,,,,,,,
186,811,186Tlm,-19860,,,,,,,,,30,,,,,,,,,,20,,,,,,,,,40,,,,,,,,,*&,,27.5,,,,s,1,,,,7+*,,,,,,,,,,,3,,,,,,,,,,1975,B+~100;A~0.006,,,,,,,,,,,,,,,,,,,,,,,,
186,812,186Tln,-19490,,,,,,,,,30,,,,,,,,,390,,,,,,,,,40,,,,,,,MD,,,,,3.4,,,s,0.09,,,10-*,,,,,,,,,,3,,,,,,,,,,1977,IT<94.1,3;,B+>5.9,3,,,,,,,,,,,,,,,,,,,,,,,,
186,820,186Pb,,-14681,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,,,s,0.03,,,0+,,,,,,,,,,,,3,,,,,,,,,,1972,B+,?;A=40,8,,,,,,,,,,,,,,,
186,830,186Bi,,,-3145,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,,,14.8,,,ms,0.7,,,,(3+),,,,,,,,,,3,,,,,,,,,,1997,A~100;B+=?;B+SF~0.011,,,,,,,,,,,,,,,,,,,
186,831,186Bim,,-2980#,,,,,,,100#,,,,,,,,170#,,,,,,,100#,,,,,,,,*,,,,9.8,,,ms,0.4,,,,(10-),,,,,,,,,3,,,,,,,,,,1984,A~100;B+=?;B+SF~0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,840,186Po,,,,4102,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,us,12,,,,,0+,,,,,,,,,,,,13,,,,,,,,,,2005,A~100;p,?,,,,,,,,,,,
187,710,187Lu,,-27770#,,,,,,,400#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7#,,,,,s,>300ns,7/2+#,,,,,,,,,13,,,,,,,,,,2012,B-,?,,,,,,,,,,,,,,,,,,,,,,
187,720,187Hf,,-33000#,,,,,,,200#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14#,,,,,s,>300ns,9/2-#,,,,,,,,,9,,,,,,,,,,1999,B-,?,,,,,,,,,,,,,,,,,,,,,,,
187,721,187Hfm,-32500#,,,,,,,360#,,,,,,,,500#,,,,,,,300#,,,,,,,,,,,270,,,,,ns,80,,,,,3/2-#,,,,,,,,,,,,,,,,,,,,,2009,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,730,187Ta,,-36900,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,m,6,,,,,,(7/2+),,,,,,,,9,,,,,,,,,,1999,B-=100,,,,,,,,,,,,,,,,,
187,731,187Tam,-35110,,,,,,,,,60,,,,,,,,1778,,,,,,,,,1,,,,,,,,,,,,,,,7.3,,,,s,0.9,,,,(25/2-),,,,,,,,,,,,,,,,,,,2010,IT~100;,B-,?,,,,,,,,,,,,,,,,,,,,,,
187,732,187Tan,-33970,,,,,,,,,60,,,,,,,,2935,,,,,,,,,14,,,,,,,,,,,,,>5,,,,,,m,,,,,,,,41/2+#,,,,,,,,,,,,,,,,,,,,2010,B-,?;,IT,?,,,,,,,,,,,,,,,,,
187,740,187W,,,-39904,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.809,,h,0.025,,3/2-*,,,,,,,,,9,,,,,,,,,,1940,B-=100,,,,,,,,,,,,,,,,,,,,,,,,,
187,741,187W,m,-39493.9,,,,,,,,1.2,,,,,,,410.06,,,,,,,0.04,,,,,,,,,,,1.38,,us,0.07,,,11/2+,,,,,,,,,9,,,,,,,,,,2008,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,750,187Re,,-41216.5,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,,,Gy,0.02,,,5/2+*,,,,,,,,,9,,,,,,,,,,1931,IS=62.60,5;B-=100;A=0,,,,,,,,,,,,,,,,,,,,,,,
187,751,187Rem,-41010.3,,,,,,,,0.7,,,,,,,206.2473,,,,,0.001,,,,,,,555.3,,,ns,1.7,,,,9/2-,,,,,,,,,,9,,,,,,,,,,1949,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,752,187Ren,-39534.5,,,,,,,,0.9,,,,,,1682,,,,,,,,0.6,,,,,,,,,,354,,,,,ns,62,,,,,21/2+,,,,,,,,,9,,,,,,,,,,2003,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,760,187Os,,-41219,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stbl,,,,,,,>3.2Py,1/2-*,,,,,,,,,9,,,,,,,,,,1931,IS=1.96,17;,A,?,,,,,,,,,,,,,,,,,,,,,
187,761,187Osm,-41118.6,,,,,,,,0.7,,,,,,,100.45,,,,,,,0.04,,,,,,,,,112,,,,,ns,6,,,,,,7/2-,,,,,,,,,,9,,,,,,,,,,1964,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,762,187Osn,-40961.9,,,,,,,,0.7,,,,,,,257.1,,,,,,,0.07,,,,,,,,,231,,,,,us,2,,,,,,11/2+,,,,,,,,,9,,,,,,,,,,1964,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,770,187Ir,,-39549,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,h,0.3,,,,3/2+*,,,,,,,,,9,,,,,,,,,,1958,B+=100,,,,,,,,,,,,,,,,,,,
187,771,187Irm,-39363,,,,,,,,,28,,,,,,,,,186.16,,,,,,,0.04,,,,,,,,,,30.3,,,ms,0.6,,,,9/2-,,,,,,,,,,9,,,,,,,,,,1963,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,772,187Irn,-39115,,,,,,,,,28,,,,,,,,,433.75,,,,,,,0.06,,,,,,,,,152,,,,,ns,12,,,,,11/2-,,,,,,,,,9,,,,,,,,,,1969,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,773,187Irp,-37061,,,,,,,,,28,,,,,,,,2487.7,,,,,,,,0.4,,,,,,,,,,,,1.8,,,us,0.5,,,,29/2-,,,,,,,,,,,,,,,,,,,,,2010,IT=100,,,,,,,,,,,,,,,,,,,,,,,,,,,
